ra,dec,apflux_r_0.5arcsec,apflux_r_0.75arcsec,apflux_r_1.0arcsec,apflux_r_1.5arcsec,apflux_r_2.0arcsec,apflux_r_3.5arcsec,apflux_r_5.0arcsec
63.55989430397373,-49.48654706,11.1733,19.7456,27.0378,35.5933,38.6828,40.9548,41.654
63.56048570016864,-63.36964197,12.1786,20.3622,26.2156,32.2966,34.7252,37.0002,37.9355
63.561021848810654,-57.21593812,14.5141,23.843,30.3669,36.5984,38.5319,40.0679,40.9076
63.56245798849005,-7.463507018,57.0415,99.1013,130.2274,159.6508,170.0126,178.3334,180.6104
63.56270621708515,-34.78634566,15.6453,25.4295,32.0325,38.6089,40.9528,42.8521,43.5435
63.5634224764072,-7.863558318,11.1714,21.1488,30.6308,43.2978,49.0552,53.78,55.2274
63.5635748073918,-7.863435753,10.621,20.48,30.1343,43.3484,49.2211,53.8546,55.3549
63.56811590190269,3.683932102151099,5.8609,11.4198,16.9317,25.0579,29.395,33.9739,36.187
63.568798984756654,-57.26265198,54.1935,86.3463,105.7403,121.9624,127.4591,131.936,133.2702
63.57006890775634,-74.05083931,32.2714,60.0763,85.3377,118.2906,133.5432,145.6716,149.117
63.57136689410465,-19.80842979,11.6304,20.379,27.5842,36.1049,39.5738,42.3934,43.4165
63.57322157755089,-70.9334458,8.394,14.2664,18.7124,23.7949,25.9194,29.0699,31.5928
63.57409638358823,-4.236407518,50.848,84.894,108.9206,130.8687,138.0223,143.8016,146.6169
63.57519812850087,-51.69654487,28.729,47.4182,59.7557,70.9705,75.1668,78.7713,79.8936
63.5758117210789,0.1248105449877635,18.5278,32.6514,43.7281,56.0889,61.3733,65.7917,67.2822
63.5759145480946,-75.1859858,16.825,31.295,44.335,60.763,68.1504,74.0906,75.736
63.57714169001548,-75.08950807,13.3542,24.1307,33.4333,45.1908,50.7616,59.4328,74.4769
63.57726717705944,-22.03590299,14.3985,24.9986,33.0461,41.4082,44.6262,47.2782,48.1343
63.57859419581225,9.539482762478176,9.277,17.7709,26.0079,37.8923,44.1143,49.9181,51.5879
63.57990685867394,-7.915013293,6.0942,11.2678,15.8369,21.6107,24.3119,26.7839,27.8075
63.580286932657536,-83.5252758,16.7447,30.2491,40.812,51.6873,55.7004,59.8619,62.3536
63.58178051618484,-21.43290772,11.1962,19.1,24.8043,30.3745,32.4975,34.3288,35.1078
63.58289209828759,-18.6551482,7.839,13.4519,17.5174,21.3912,22.8302,24.1389,24.8688
63.58359676725075,-18.4531385,21.2543,36.5876,47.9327,58.957,62.8704,66.1095,67.4723
63.5840197954992,0.0395052103920613,14.4514,26.6602,37.4724,51.2019,57.4158,62.7843,64.6751
63.586544017399824,-6.136350134,22.4619,40.8631,56.0339,72.5602,79.0355,84.5397,86.2099
63.58694418704143,10.245029984318943,16.0268,26.9347,35.6527,46.5868,51.799,56.8313,58.9747
63.58795071767041,-13.30032837,14.5968,25.4557,34.0674,43.6526,47.7333,52.1756,54.1183
63.58881083157136,-26.0905977,47.1467,79.6461,102.8246,124.7191,132.1873,138.1228,139.7996
63.58982015133321,-28.59787877,42.4727,74.0551,99.3144,128.2303,140.3336,150.7182,153.4041
63.59027760530305,-5.301131218,24.4739,41.0549,52.3762,62.1125,65.2875,68.3476,69.9671
63.59187443906271,-46.21310022,15.6448,26.9469,35.916,45.8734,49.3317,52.1563,55.0885
63.59350331187815,-57.2332957,24.6155,40.3714,51.1207,61.8819,65.5977,68.2351,69.0478
63.59547284188388,-74.03198385,28.0598,51.9278,73.0509,98.9749,110.1794,119.3332,121.8114
63.595908838719744,-47.38776774,25.9257,44.8338,58.9273,73.32,78.9149,83.7409,85.2718
63.5999997458669,-8.517326733,15.8114,29.2589,41.9311,59.7764,67.7486,73.3273,74.8854
63.60008419145087,-8.517533799,16.5045,31.7734,46.1131,62.6984,68.8381,73.4541,75.001
63.60008471304349,-22.46028027,9.4171,16.8845,23.3189,30.8492,33.5687,35.4181,36.1803
63.600158118059134,-35.68381707,24.8404,42.3879,55.2424,68.0388,72.8496,76.9706,78.2691
63.601669292089554,5.654406665694642,24.4192,38.5373,46.7531,53.2142,55.1863,57.3501,59.523
63.6019865829382,-67.38316184,22.017,40.0184,55.0119,71.9285,78.6846,84.487,86.4465
63.60336425293527,-20.60685386,5.0665,9.1015,12.4425,16.113,17.4325,18.4809,19.0409
63.60343734213321,-20.60668061,4.1659,7.8522,11.3339,15.6757,17.278,18.5019,19.0471
63.603975806668885,8.177865767187411,13.0224,24.0777,33.8105,45.8367,51.184,55.5102,56.9943
63.60539136723713,-13.99645895,6.1041,11.3246,16.0913,22.2509,25.2633,28.3516,29.8112
63.60645107544626,-9.109876686,31.6687,56.6646,76.9601,100.1321,109.9918,118.6408,121.1901
63.607187485042544,-0.730416202,5.7705,10.5595,14.6876,19.6139,21.6265,23.4142,24.3611
63.60832383676235,-45.96904374,11.542,21.1277,30.3831,44.4351,51.008,55.3872,56.4944
63.60854568719213,-2.03817839,9.7256,15.8118,19.6531,22.7388,23.818,24.9542,26.0116
63.60861500698804,-45.96916753,13.0754,24.5688,34.9259,47.2545,51.9557,55.434,56.4043
63.61132291307391,-20.1568507,13.4771,24.0776,33.0209,43.5554,47.741,50.8668,51.7442
63.611764946510725,-7.874647529,16.3766,29.902,41.4637,55.0718,60.9736,66.756,69.3882
63.613196310981095,-79.13771751429152,5.7799,10.2851,13.857,17.472,18.7158,20.0873,21.0504
63.613507255689015,-1.730069781,15.7317,28.4404,41.9965,66.6371,77.2717,82.2066,83.49
63.61359991595948,-1.730302342,25.0163,44.0826,59.5284,74.9299,79.4011,82.2719,83.3358
63.61455335145231,-66.53245893,14.1955,25.7303,35.5702,47.1353,51.8956,55.7286,57.0139
63.61659391564357,0.5301248041375499,12.345,22.8874,32.7318,45.9521,52.0257,57.0484,58.8152
63.61830579277743,-55.1440816,46.6129,78.6428,101.3005,122.1402,129.1602,135.4559,139.0659
63.61896210862351,-12.88909276,50.4065,83.3778,105.028,124.3511,130.9288,136.0354,137.6374
63.62376684588201,7.061627305064049,10.6751,20.0354,28.8313,40.1717,44.6176,50.7027,55.0984
63.62390118801208,7.061536116038814,14.2135,25.2747,33.805,42.0395,44.9331,49.5023,54.6053
63.623948473640354,9.509717380132845,8.2009,16.0902,24.0556,35.9195,42.2529,48.1886,50.4135
63.6249271343996,6.859458584650738,12.0949,20.5956,27.0525,33.312,35.3358,37.1963,38.7938
63.62866235843654,8.082033925497454,10.5168,19.0944,26.4811,36.0805,40.3593,43.6034,45.0254
63.63020273345274,-18.20908366,61.7358,103.1012,130.9963,155.7362,164.2248,171.0582,172.8815
63.63027250755746,-22.70599913,58.2033,99.9492,129.9642,158.7166,169.5994,179.3814,183.5222
63.63041412819453,-59.78807911,15.2166,25.5954,32.4054,38.1827,40.0904,41.6282,42.4774
63.63127975664824,-3.426163495,68.8318,108.75,132.4666,152.0814,158.7334,164.2252,166.1651
63.631954350357184,-46.28016933,16.377,27.8657,35.7247,43.0047,45.6475,48.0668,49.0148
63.63236829170431,-46.01716242,23.294,40.5279,55.1936,74.3468,82.1035,87.1666,88.2089
63.63251156948621,-65.90018197,64.7451,107.3113,135.1634,159.5279,168.2878,175.929,178.2809
63.63544854362489,-18.01898368,84.8788,142.3157,180.7255,215.4494,228.0252,238.1506,240.78
63.63564665113475,-16.97852881,11.5399,19.468,25.3292,32.1913,35.2095,37.3889,38.1784
63.63608123327047,-85.88083687946106,14.9814,26.36,35.4564,45.5384,49.4669,52.6381,53.7768
63.63642908854584,-22.18698946,36.8353,63.9492,85.7234,113.1276,125.2102,134.2119,137.6327
63.63684831967231,10.247894856087786,7.1141,13.46,19.4341,27.759,32.1191,36.7357,38.8904
63.63702659338188,-14.40161477,16.8308,31.4773,44.7221,61.4182,68.3853,73.5936,75.0838
63.63870151760471,-14.18576253,53.1682,95.0641,129.6183,166.1871,179.5107,190.3738,193.3104
63.64314037636955,-0.85291621,45.9274,76.1901,96.1984,113.9394,119.6348,123.7966,125.6382
63.6463791281172,-2.971037564,31.7875,53.1131,67.7754,80.8064,85.1004,89.7111,93.6025
63.64680420290716,7.067681874630211,33.9519,62.5191,86.7935,112.8901,121.7745,128.0774,130.2242
63.64714477947566,-4.210901586,26.091,41.0318,50.4688,60.0993,63.8697,66.8268,68.3036
63.65106060008127,-53.55247565,28.1551,47.8424,62.4805,78.3622,84.6044,89.2003,90.3877
63.65196262072923,-58.52404198,41.6023,69.1859,87.5205,103.2374,108.4411,112.5701,113.9035
63.65344815457928,-70.01051702,9.2889,15.9706,20.9544,25.9363,27.7009,29.139,29.7402
63.65578047958268,-20.79524215,11.6231,20.0518,26.2644,32.3087,34.4404,36.2869,37.2351
63.6584652863439,7.381003244164086,11.7748,23.0863,34.7835,53.7124,64.7507,74.9785,77.6774
63.66141494104278,-76.95731084794583,60.3357,105.3992,139.6797,174.4494,187.18,197.3875,199.9066
63.66241041234299,-5.834451787,27.1952,45.6837,60.3894,82.2349,93.3433,100.3065,102.0621
63.66275637936022,-38.7397076,20.7562,35.9548,47.0587,57.3642,60.9565,63.8691,64.7181
63.666550733814056,7.153161703822252,10.8052,19.1078,25.7736,33.6093,36.9619,39.5888,40.9787
63.667679352091646,3.4395896274058444,12.3082,24.3364,37.0233,57.6305,70.1342,83.0673,86.7559
63.66787952175252,-19.5548209,13.8608,23.9728,32.1036,41.8026,45.888,49.1294,50.0952
63.66821617155153,-44.71705131,18.8435,31.6441,40.5165,48.7839,51.7091,54.2401,55.239
63.66850878957091,-33.38734333,50.7679,82.4,103.2169,123.3087,130.6459,136.2732,137.7365
63.67448252122488,-17.32022509,38.2801,67.4565,91.0383,116.551,125.5781,132.1162,133.7923
63.67539644486084,-4.891185563,17.9135,29.5982,37.414,44.3026,46.6295,49.9514,53.5082
63.67674370104558,-63.92589631,60.4412,103.6103,135.7483,167.2308,177.6427,184.9647,186.6909
63.67838834071554,-22.95775043,9.8064,17.2283,22.9699,28.8404,31.0803,32.9821,33.7085
63.68024293827279,-48.81837541,10.9488,18.9809,25.2895,31.9924,34.4833,36.736,37.4888
63.68123366315096,-71.055281,6.6537,11.6425,15.4975,19.3697,20.7341,21.8715,22.4224
63.68220199356121,-32.73728577,16.4467,27.4874,36.1046,45.2155,47.9926,49.9572,51.0989
63.68228869986785,-11.79702743,21.2624,37.1463,49.6384,63.7034,69.3205,73.5775,74.9594
63.68251438798643,-11.05484065,17.9111,30.989,40.6058,50.4088,54.244,57.7017,59.6702
63.68373136437583,-21.56652209,13.2604,23.2315,30.9455,38.791,41.6168,43.882,44.7471
63.687124743002784,5.581919981938038,18.2254,31.8961,42.4987,54.2995,59.2807,63.6808,65.6025
63.688109493147024,6.939031479251826,21.9179,39.1395,52.814,67.4247,72.6955,76.6456,78.4671
63.68828886148188,-30.167315,20.2723,34.6826,45.5887,57.0767,61.4183,64.9259,65.8625
63.68832732205053,-6.408879379,17.4387,29.1227,37.1286,44.3976,47.1799,50.1837,52.4155
63.68896196983259,-81.18857366,11.4494,20.4612,27.7843,35.7249,38.6935,40.8852,42.0737
63.68930777988666,-46.42040281,9.2229,16.058,21.39,27.3392,29.7454,31.8411,32.7019
63.690978379101125,-51.29129042,14.9683,25.247,34.041,48.3442,54.8838,58.4767,59.3192
63.69104803417375,-51.29156318,13.3998,24.9124,36.1518,50.6105,55.4324,58.4009,59.3163
63.69136635247368,10.20540569521892,8.1473,15.1768,21.7708,30.9701,35.3521,38.9085,40.4707
63.69169803025054,-3.927335793,17.1781,31.7576,46.5197,65.4191,71.3658,75.2644,76.8384
63.69181086320689,-3.927121446,22.8711,38.2019,50.888,66.2156,71.6021,75.1602,77.0069
63.69305902331839,-46.93078002,11.7667,20.8361,28.1158,36.0677,39.2316,42.0351,43.0268
63.69495022809552,-2.675967814,14.5746,24.4169,31.5796,38.7666,41.3407,47.108,49.1614
63.69495551641997,-2.675715133,4.7698,10.0681,17.3411,32.1121,39.1501,44.3857,49.0273
63.69537121705482,-45.18199824,12.405,20.6526,26.4549,32.193,34.2039,35.7733,36.9369
63.69583667463507,-60.91408097,35.349,57.673,72.6523,86.0431,90.1854,93.4987,96.3251
63.69965832724992,-13.08430492,13.0253,23.7597,32.8084,42.7061,46.7296,50.8571,52.4265
63.70019319306813,-8.74555535,14.3924,27.7353,39.9731,54.4398,59.8176,63.8857,65.5008
63.7002969366082,-8.745436622,15.6692,29.5707,41.6685,54.712,59.757,63.8355,65.6062
63.70171420848329,-1.598993225,17.3707,29.1714,37.7335,45.8313,48.3133,50.2018,51.3273
63.70489842894896,-18.90430413,14.6264,25.1867,32.9166,40.3377,43.0574,46.4016,52.6038
63.71152429662053,9.040809226335089,20.8589,39.3242,56.7204,80.8762,92.9815,103.133,105.717
63.714968373392416,2.5755911346290303,11.1601,22.1706,34.1085,54.2001,65.9757,76.9771,79.506
63.71498258924333,2.575863345759084,10.0125,19.981,30.8801,50.3913,63.5015,76.5969,79.4123
63.7158166861142,-26.32673472,11.7488,19.2287,24.3913,28.9295,30.5306,31.8743,32.4613
63.71599089507465,-52.70826856,64.802,110.9516,143.6343,174.2335,185.5532,195.3195,198.0609
63.716028685842446,-71.84891192,18.2122,31.7548,42.5148,55.2765,61.0642,65.7026,66.9224
63.71608418703088,-86.02079265343669,26.9145,47.1682,63.6188,82.8479,89.9652,94.5077,95.4678
63.71666322323689,8.48293781345778,16.0984,30.397,43.666,61.5797,70.489,81.5386,89.9304
63.71900426917576,-42.70786737,25.2262,46.3682,64.9787,87.0576,95.9642,102.9063,104.4426
63.72010506502232,10.292650634531062,16.3051,29.8745,41.7511,56.7267,63.2657,68.6961,70.6639
